Wavelength,20.0,22.0,24.0,26.0,28.0,30.0,32.0,34.0,36.0,38.0,40.0,42.0,44.0,46.0,48.0,50.0,52.0,54.0,56.0,58.0,60.0,62.0,64.0,66.0,68.0,70.0,72.0,74.0,76.0,78.0,80.0,82.0,84.0,86.0,88.0,90.0,92.0,94.0,96.0,98.0,100.0
324.5,0.667218,0.614437,0.578204,0.553258,0.46144,0.476233,0.500875,0.525639,0.517239,0.595335,0.614159,0.605171,0.57724,0.537838,0.607595,0.559053,0.596656,0.619658,0.555192,0.508022,0.507081,0.514062,0.439799,0.446181,0.446629,0.499627,0.39339,0.456896,0.489635,0.429242,0.437422,0.497174,0.495043,0.454837,0.421653,0.427149,0.445584,0.423436,0.422144,0.4568,0.441947
324.0,0.680959,0.608138,0.578721,0.564355,0.494262,0.486649,0.499564,0.518595,0.52599,0.605508,0.621812,0.614734,0.582502,0.531187,0.606093,0.560011,0.606069,0.615335,0.546088,0.523746,0.500406,0.52485,0.447625,0.438232,0.448421,0.490074,0.395023,0.468667,0.4844,0.413947,0.424881,0.487714,0.49492,0.437495,0.429293,0.420648,0.435342,0.401246,0.436242,0.447258,0.407799
323.5,0.670866,0.612912,0.578406,0.554311,0.489441,0.499977,0.50095,0.525302,0.529356,0.60055,0.651759,0.619453,0.569641,0.518913,0.597799,0.558852,0.613336,0.629943,0.532951,0.524793,0.504111,0.530984,0.469067,0.428465,0.429757,0.493235,0.422232,0.468217,0.471153,0.435894,0.422542,0.47822,0.49481,0.414901,0.432611,0.410213,0.434239,0.395227,0.44493,0.438605,0.418868
323.0,0.680142,0.598592,0.585831,0.545369,0.472002,0.524642,0.503357,0.540298,0.530833,0.583519,0.648656,0.610395,0.566993,0.523047,0.60177,0.576392,0.609037,0.622571,0.509282,0.520522,0.48918,0.539571,0.475034,0.434853,0.41895,0.497311,0.433537,0.475416,0.488261,0.441635,0.417725,0.466935,0.506325,0.422969,0.444027,0.40517,0.429074,0.419214,0.455354,0.451908,0.408595
322.5,0.665172,0.587049,0.594503,0.536491,0.446074,0.560734,0.511872,0.558212,0.538853,0.57456,0.657958,0.598653,0.566652,0.527527,0.594027,0.585713,0.596296,0.605104,0.495631,0.51384,0.490612,0.535727,0.496812,0.430973,0.43343,0.485309,0.425487,0.474666,0.490004,0.433324,0.400615,0.478146,0.502379,0.406856,0.46073,0.384628,0.41291,0.423856,0.453806,0.45883,0.404687
322.0,0.653127,0.59628,0.588104,0.532539,0.457499,0.565659,0.525487,0.5684,0.519282,0.550657,0.660477,0.592293,0.580222,0.535438,0.5717,0.598791,0.589484,0.604254,0.492154,0.509518,0.490312,0.530067,0.503266,0.435815,0.437032,0.464484,0.418975,0.477873,0.469254,0.452114,0.411915,0.467791,0.48482,0.419234,0.456141,0.381111,0.390754,0.423607,0.442367,0.452771,0.392781
321.5,0.664882,0.586588,0.598129,0.542102,0.474487,0.56309,0.552353,0.563391,0.516753,0.563381,0.648196,0.589821,0.565187,0.533347,0.546027,0.603447,0.595637,0.600883,0.485763,0.495578,0.508559,0.538513,0.485002,0.454649,0.419355,0.466779,0.431905,0.484427,0.453446,0.441813,0.426544,0.474894,0.476616,0.419886,0.462052,0.376332,0.382999,0.412148,0.423868,0.440258,0.397503
321.0,0.670482,0.570946,0.603484,0.559327,0.491693,0.565228,0.5767,0.538834,0.514644,0.570111,0.630713,0.578056,0.571814,0.50715,0.544098,0.606189,0.576923,0.564707,0.479315,0.518107,0.514515,0.528665,0.471198,0.446204,0.436098,0.478464,0.434867,0.474699,0.471224,0.440429,0.417322,0.495815,0.474794,0.418751,0.44695,0.396169,0.368655,0.392798,0.425188,0.457813,0.405292
320.5,0.65544,0.56644,0.590618,0.570065,0.494113,0.5868,0.583966,0.548069,0.507452,0.57618,0.626878,0.56695,0.561454,0.511295,0.544625,0.606047,0.569967,0.544729,0.473174,0.531604,0.510046,0.5305,0.487312,0.454206,0.437331,0.480232,0.42584,0.467451,0.475442,0.43574,0.432724,0.493781,0.4728,0.432996,0.445398,0.375292,0.380164,0.387354,0.448273,0.458034,0.41333
320.0,0.651129,0.56203,0.598546,0.569527,0.517699,0.572553,0.577044,0.544584,0.511673,0.562519,0.621428,0.553912,0.548977,0.528361,0.535918,0.582352,0.55689,0.547758,0.457734,0.537459,0.514192,0.541332,0.471151,0.46097,0.443731,0.470769,0.44481,0.479068,0.484226,0.441549,0.440952,0.492587,0.461231,0.44965,0.432207,0.388063,0.378635,0.399345,0.454472,0.463519,0.410295
319.5,0.621399,0.586199,0.573946,0.562853,0.542791,0.570712,0.58851,0.538654,0.500599,0.564676,0.624331,0.549127,0.557186,0.524691,0.528423,0.533136,0.558344,0.55649,0.44126,0.532422,0.515166,0.52776,0.453707,0.440293,0.44257,0.464206,0.458512,0.481615,0.484082,0.447699,0.451597,0.471633,0.452932,0.452008,0.435787,0.395082,0.378085,0.410064,0.457332,0.448698,0.422875
319.0,0.620628,0.576333,0.578118,0.575388,0.563108,0.567052,0.591305,0.548168,0.509136,0.555563,0.619024,0.554571,0.57298,0.521479,0.509539,0.550048,0.568633,0.552654,0.430946,0.512451,0.498544,0.513305,0.463113,0.446317,0.435506,0.458831,0.47224,0.497883,0.495176,0.44317,0.435479,0.449997,0.428263,0.475493,0.427653,0.401227,0.385168,0.415101,0.458504,0.415708,0.412087
318.5,0.61372,0.578249,0.555423,0.56335,0.570629,0.561898,0.587761,0.552366,0.501207,0.568661,0.60362,0.545652,0.568812,0.515852,0.494116,0.551906,0.535747,0.562612,0.453194,0.513586,0.506748,0.501772,0.466887,0.449634,0.432858,0.460522,0.463619,0.486819,0.490974,0.430101,0.443512,0.454519,0.431369,0.463883,0.429334,0.397122,0.381347,0.420366,0.465746,0.394572,0.407486
318.0,0.624659,0.583016,0.531311,0.557683,0.558812,0.567751,0.583262,0.540869,0.518031,0.567397,0.604577,0.545639,0.576126,0.522503,0.478313,0.55868,0.537947,0.576402,0.475062,0.526302,0.497645,0.493887,0.44972,0.459037,0.427995,0.46894,0.448983,0.48664,0.479092,0.435389,0.449724,0.432509,0.423086,0.476872,0.445447,0.398618,0.374826,0.41643,0.457338,0.398751,0.397484
317.5,0.602695,0.596664,0.535718,0.549486,0.55251,0.569958,0.581845,0.545892,0.520306,0.576863,0.595018,0.525625,0.564719,0.508903,0.477286,0.566459,0.525093,0.567358,0.456039,0.531615,0.505472,0.480042,0.442862,0.464336,0.426191,0.481049,0.44802,0.480216,0.464609,0.436418,0.458059,0.416722,0.44409,0.481254,0.433005,0.408691,0.373908,0.431322,0.438997,0.420628,0.405545
